Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles,State,lat,lng
2020-07-13,"Portland, OR",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://pamplinmedia.com/pt/9-news/473573-382937-riot-declared-at-portland-protest-near-police-union-hall,51, OR,45.5051064,-122.6750261
2020-07-13,"Schenectady, NY",300.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://dailygazette.com/article/2020/07/14/protesters-in-schenectady-demand-police-reforms-occupy-area-outside-schenectady-city-hall-monday-night,3, NY,42.8142432,-73.9395687
2020-07-13,"Frederick, MD",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.washingtonpost.com/local/brown-lives-matter-protest-in-frederick-triggers-counterprotests--and-bigotry/2020/07/16/41ab5338-c71a-11ea-a99f-3bbdffb1af38_story.html,2, MD,39.41426879999999,-77.4105409
2020-07-13,"Berkeley, CA",75.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailycal.org/2020/07/13/protest-activity-vandalism-reported-in-downtown-berkeley/,1, CA,37.8715226,-122.273042
2020-07-13,"Martinsburg, WV",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.journal-news.net/journal-news/tennant-speaks-at-rally-connects-with-voters-in-visit-to-eastern-panhandle/article_7d36b978-e74d-56f5-af49-8f366c134dfc.html,1, WV,39.4562099,-77.96388689999999
2020-07-13,"Valley Stream, NY",0.0,Racial Injustice,Civil Rights; Collective Bargaining; For racial justice; For better compensation,Yes,https://azdailysun.com/news/national/morning-headlines-workers-plan-walkouts-to-protest-racial-inequality-kanye-attacks-harriet-tubman-golf-has/article_fb3c4442-4ad2-5367-816e-5a104b973e0a.html,2, NY,40.6642699,-73.70846449999999
2020-07-13,"La Grange, KY",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.oldhamera.com/content/respond-with-love-protesters-stand-la-grange-more-40-nights,1, KY,38.4075666,-85.37884679999999
2020-07-13,"Winston-Salem, NC",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://journalnow.com/news/crime/watch-now-15-arrested-during-downtown-winston-salem-protest-demonstrators-have-held-all-day-protests/article_d977e2e7-21eb-5603-adb9-6bc0f0b76cc8.html,1, NC,36.09985959999999,-80.244216
2020-07-13,"Bandon, OR",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://theworldlink.com/community/bandon/news/peaceful-black-lives-matter-protest-continues-in-bandon/article_dc65be26-d0f3-11ea-a3ba-57828ae4ef76.html,1, OR,43.1189978,-124.408448
2020-07-13,"Detroit, MI",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.detroitnews.com/story/news/local/detroit-city/2020/08/01/rashida-tlaib-joins-protesters-pushing-back-against-federal-officers-detroit/5563160002/,1, MI,42.331427,-83.0457538
2020-07-14,"Revolution Hall, Portland, OR",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.oregonlive.com/pacific-northwest-news/2020/07/portland-protesters-march-from-revolution-hall-for-first-time-in-weeks.html,65, OR,45.5192,-122.6519
2020-07-14,"Northfield, NJ",5.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://pressofatlanticcity.com/news/local/blue-lives-matter-demonstration-brings-more-than-200-to-northfield-city-hall/article_5ed7b6c3-1a92-5acf-87d4-97ccd9865f0c.html,1, NJ,39.3703942,-74.5501546
2020-07-14,"Louisville, KY",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.courier-journal.com/story/news/local/2020/07/14/breonna-taylor-protests-protesters-march-louisvilles-east-end/5435972002/,44, KY,38.2526647,-85.7584557
2020-07-14,"Seaport District, Boston, MA",30.0,Racial Injustice,Civil Rights; Collective Bargaining; For racial justice,Yes,https://www.bostonglobe.com/2020/07/14/business/seaport-protesters-call-more-inclusion-tech-biotech/,1, MA,42.3462441,-71.04211
2020-07-14,"City Hall, Los Angeles, CA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://abc7.com/black-activists-latino-peace-march-peaceful-protest/6315945/,1, CA,34.0537136,-118.2426533
2020-07-14,"Chapman Square, Portland, OR",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.koin.com/news/protests/tear-gas-federal-agents-clash-with-portland-protesters-night-47/,5, OR,45.5153952,-122.6776722
2020-07-14,"Wilmington, NC",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.starnewsonline.com/news/20200715/police-issue-citations-to-wilmington-protesters-who-see-tickets-as-targetingrsquo,1, NC,34.2103894,-77.8868117
2020-07-14,"Naples, FL",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.fox4now.com/news/local-news/collier-county-protest-calls-for-defunding-sheriffs-office,1, FL,26.1420358,-81.7948103
2020-07-14,"Los Angeles, CA",50.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailynews.com/3-arrested-at-or-near-downtown-la-protest-2-suspected-of-attacking-officers,3, CA,34.0522342,-118.2436849
2020-07-14,"Winston-Salem, NC",13.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://journalnow.com/news/local/a-group-of-13-protesters-gather-on-third-street-to-demonstrate-for-police-reform/article_740a9740-3c90-52aa-a03a-a9e34b407220.html,2, NC,36.09985959999999,-80.244216
2020-07-14,"Florissant, MO",0.0,Racial Injustice,Civil Rights; For racial justice; Against business,Yes,https://www.stltoday.com/news/local/crime-and-courts/dispute-at-florissant-store-inflamed-by-protesters-who-rushed-there-police-say/article_705d7b72-2cee-5328-9384-74b5d9ce3928.html,1, MO,38.789217,-90.322614
2020-07-14,"Bloomington, IL",0.0,Racial Injustice,Civil Rights; For racial justice; Coronavirus,Yes,https://www.pantagraph.com/news/local/in-bloomington-protesters-call-for-u-s-to-develop-national-covid-response-plan/article_c6743bd8-7e19-5541-a8cd-e1d22dfe2766.html,1, IL,40.4842027,-88.99368729999999
2020-07-14,"Virginia Beach, VA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.pilotonline.com/government/local/vp-nw-virginia-beach-police-review-board-0715-20200715-ls2dacgdvndang34hd5rypp6ui-story.html,1, VA,36.8529263,-75.97798499999999
2020-07-14,"Seattle, WA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.capitolhillseattle.com/2020/07/as-the-capitol-hill-protest-zone-is-reopened-and-repaired-chop-2-0-still-in-place-at-seattle-central-college/,1, WA,47.6062095,-122.3320708
2020-07-14,"La Grange, KY",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.oldhamera.com/content/respond-with-love-protesters-stand-la-grange-more-40-nights,1, KY,38.4075666,-85.37884679999999
2020-07-14,"Florence, AL",0.0,Racial Injustice,Civil Rights; For racial justice; Against Confederate symbol,Yes,https://whnt.com/news/racial-justice-movement/lauderdale-county-sheriff-shares-information-on-appropriate-places-to-protest/,1, AL,34.79981,-87.677251
2020-07-14,"Bandon, OR",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://theworldlink.com/community/bandon/news/peaceful-black-lives-matter-protest-continues-in-bandon/article_dc65be26-d0f3-11ea-a3ba-57828ae4ef76.html,1, OR,43.1189978,-124.408448
2020-07-14,"Detroit, MI",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.detroitnews.com/story/news/local/detroit-city/2020/08/01/rashida-tlaib-joins-protesters-pushing-back-against-federal-officers-detroit/5563160002/,1, MI,42.331427,-83.0457538
2020-07-15,"North Rockford Middle School, Rockford, MI",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mlive.com/news/grand-rapids/2020/07/students-teachers-gather-for-black-lives-matter-protest-in-rockford.html,2, MI,43.1191142,-85.5505845
2020-07-15,"City Hall, Longview, WA",40.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://tdn.com/news/local/longview-city-hall-blm-protest-draws-larger-crowd-ends-without-incident/article_df4f726b-0e09-5256-b5d5-536c94d33ddc.html,2, WA,46.1383394,-122.9374221
2020-07-15,"Brooklyn Bridge, New York, NY",10.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Counter protest; Police,Yes,https://www.amny.com/police-fire/protesters-on-brooklyn-bridge-arrested-ahead-of-pro-police-march/,13, NY,40.7060855,-73.9968643
2020-07-15,"Westchester County Courthouse, White Plains, NY",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,http://westchester.news12.com/story/42374475/white-plains-rally-honors-those-who-lost-lives-at-hands-of-police,2, NY,41.0298732,-73.7695829
2020-07-15,"Penn Hills, PA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://pittsburgh.cbslocal.com/2020/07/16/man-drives-car-through-penn-hills-protest/,2, PA,40.5011794,-79.83921579999999
2020-07-15,"Portland, OR",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kptv.com/news/local/police-clear-protesters-from-2-downtown-portland-parks-after-city-closes-them-to-the-public/article_0bfafe9e-c767-11ea-87e9-4bd904fcdafa.html,53, OR,45.5051064,-122.6750261
2020-07-15,"Manhattan Square, Rochester, NY",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.democratandchronicle.com/story/news/2020/07/15/rochester-ny-blm-protest-underway-against-mayor-lovely-warren-order-to-ban-large-gatherings/5448971002/,1, NY,43.1538306,-77.6011034
2020-07-15,"Norris Park, Tahlequah, OK",1.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.tahlequahdailypress.com/news/still-kneeling-local-resident-continues-to-protest-police-brutality/article_71462680-3bc7-57ac-9174-ff1cb55ef60a.html,1, OK,35.9169685,-94.9683718
2020-07-15,"Jackson Ward, Richmond, VA",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://richmond.com/news/local/richmond-councilwoman-kim-gray-calls-her-house-off-limits-after-protesters-showed-up-wednesday-night/article_44232688-1cfc-55d7-909a-e09cc87d8c82.html,3, VA,37.5477384,-77.44007739999999
2020-07-15,"Harper Woods, MI",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.detroitnews.com/story/news/local/wayne-county/2020/07/15/protest-harper-woods-targets-holding-cell-death/5446535002/,1, MI,42.4330924,-82.92408329999999
2020-07-15,"Murray, KY",0.0,Racial Injustice,Civil Rights; For racial justice; Against Confederate symbol,Yes,https://www.murrayledger.com/news/local/group-plans-another-protest-against-confederate-monument-saturday-morning/article_15a457e4-c882-11ea-87ef-13b56ea361f0.html,1, KY,36.6103334,-88.31476099999999
2020-07-15,"City Hall, Tulsa, OK",1.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.kpq.com/black-tulsa-pastor-says-he-was-assaulted-at-anti-mask-protest/,3, OK,36.15547,-95.989875
2020-07-15,"Eugene, OR",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.kezi.com/content/news/Protesters-march-through-Santa-Clara-571785941.html,2, OR,44.0520691,-123.0867536
2020-07-15,"Louisville, KY",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.usatoday.com/story/news/nation/2020/07/16/breonna-taylor-protesters-arrests-show-we-mean-business/5453172002/,3, KY,38.2526647,-85.7584557
2020-07-15,"Greenwich, CT",50.0,Racial Injustice,Civil Rights; For racial justice; Against business,Yes,https://www.ctinsider.com/local/greenwichtime/article/Demonstrators-target-Greenwich-businessman-who-15411245.php,1, CT,41.0262417,-73.6281964
2020-07-15,"State Capitol, Hartford, CT",10.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.courant.com/news/connecticut/hc-news-ame-pastors-police-accountability-20200715-rxkh7yiykrhyldwzwm2nh3a54i-story.html,1, CT,41.7641979,-72.682467
2020-07-15,"La Grange, KY",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.oldhamera.com/content/respond-with-love-protesters-stand-la-grange-more-40-nights,1, KY,38.4075666,-85.37884679999999
2020-07-15,"Bailey Park, Winston-Salem, NC",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://journalnow.com/news/crime/watch-now-15-arrested-during-downtown-winston-salem-protest-demonstrators-have-held-all-day-protests/article_d977e2e7-21eb-5603-adb9-6bc0f0b76cc8.html,1, NC,36.0995333,-80.2406889
2020-07-15,"Bandon, OR",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://theworldlink.com/community/bandon/news/peaceful-black-lives-matter-protest-continues-in-bandon/article_dc65be26-d0f3-11ea-a3ba-57828ae4ef76.html,1, OR,43.1189978,-124.408448
2020-07-15,"St. John's University, Queens, NY",30.0,Racial Injustice,Civil Rights; Education; For racial justice; For greater accountability; Against increased prices; Police; Tuition,Yes,https://qns.com/story/2020/07/20/st-johns-university-students-rally-to-demand-tuition-freeze-and-institutional-justice/,1, NY,40.7220627,-73.79421119999999
2020-07-15,"Detroit, MI",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.detroitnews.com/story/news/local/detroit-city/2020/08/01/rashida-tlaib-joins-protesters-pushing-back-against-federal-officers-detroit/5563160002/,1, MI,42.331427,-83.0457538
2020-07-16,"Valley Stream, NY",1000.0,Racial Injustice,Civil Rights; For racial justice,Yes,"https://www.liherald.com/stories/two-dozen-attend-friday-blm-protest,126876",4, NY,40.6642699,-73.70846449999999
2020-07-16,"Aiken, SC",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.aikenstandard.com/news/black-lives-matter-aiken-movement-continues-weekly-march/article_b4e659f4-c7b2-11ea-82bf-37896817f18b.html,2, SC,33.5604168,-81.7195533
2020-07-16,"Kennedy-King College, Chicago, IL",0.0,Racial Injustice,Civil Rights; Education; For racial justice; Against budget,Yes,https://chicago.suntimes.com/education/2020/7/16/21327060/city-colleges-chicago-kennedy-king-college-program-cuts-rally,1, IL,41.7782973,-87.64390039999999
2020-07-16,"Jeannette, PA",40.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://triblive.com/local/westmoreland/police-lead-peaceful-black-lives-matter-march-through-jeannette/,1, PA,40.3281246,-79.6153198
2020-07-16,"Pike Place Market, Seattle, WA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Against business; Police,Yes,https://www.seattlepi.com/local/seattlenews/article/starbucks-employees-protest-divest-abolish-police-15415744.php,1, WA,47.6096559,-122.3421521
2020-07-16,"Grand Haven, MI",0.0,Racial Injustice,Civil Rights; For racial justice; Against business,Yes,https://www.fox17online.com/news/local-news/lakeshore/pronto-pups-owner-addresses-controversial-rant-as-protesters-supporters-gather-outside,1, MI,43.0630734,-86.22838639999999
2020-07-16,"Murray, KY",0.0,Racial Injustice,Civil Rights; For racial justice; Against Confederate symbol,Yes,https://www.murrayledger.com/news/local/group-plans-another-protest-against-confederate-monument-saturday-morning/article_15a457e4-c882-11ea-87ef-13b56ea361f0.html,1, KY,36.6103334,-88.31476099999999
2020-07-16,"Portland, OR",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://apnews.com/95ed013d58a00db0d85ddfd14ab51d2c,64, OR,45.5051064,-122.6750261
2020-07-16,"State Capitol, Nashville, TN",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.newschannel5.com/news/thp-arresting-protesters-on-warrants-from-prior-demonstrations,1, TN,36.1657985,-86.78422750000001
